user_id,n_fake_sites,n_fact_sites,n_total_sites
1350989725,20,4,24
1358290958,20,3,23
1372786812,20,2,22
1381035156,20,2,22
1482563324,20,0,20
1495909730,20,3,23
1496571493,20,3,23
1529340344,20,3,23
1543924651,20,4,24
1552125739,20,2,22
1566572072,20,1,21
1581128899,20,1,21
1616425044,20,3,23
1679279490,20,2,22
1679672113,20,3,23
1719331698,20,2,22
1719525565,20,1,21
1849938847,20,4,24
1936345304,20,4,24
2166712563,20,2,22
2167212409,20,3,23
2174327760,20,4,24
2204606340,20,2,22
2240033851,20,4,24
2241400218,20,3,23
2262100542,20,2,22
2341214017,20,2,22
2406037386,20,2,22
2417844248,20,2,22
2445287439,20,3,23
2497286180,20,3,23
2530520976,20,2,22
2560148358,20,4,24
2571164752,20,3,23
2571872893,20,3,23
2596671277,20,4,24
2619163263,20,2,22
2681121779,20,3,23
2723902734,20,2,22
2731134614,20,3,23
2734291692,20,1,21
2760050529,20,3,23
2784100399,20,3,23
2790757953,20,0,20
2825036970,20,2,22
2849150104,20,1,21
2880076241,20,1,21
2884603973,20,1,21
2935416411,20,1,21
2949339839,20,3,23
2954137227,20,1,21
2956468233,20,1,21
2958201126,20,2,22
2958943328,20,3,23
3097122456,20,3,23
3219303120,20,1,21
3219740900,20,1,21
3243616719,20,1,21
3243833459,20,3,23
3279690919,20,3,23
3291556676,20,5,25
3300013934,20,3,23
3308254063,20,2,22
3344562192,20,3,23
3352899432,20,3,23
3394241285,20,2,22
3403937658,20,3,23
3407135421,20,3,23
3673471363,20,5,25
3750347244,20,5,25
3871576040,20,4,24
3940815679,20,1,21
3950016887,20,2,22
4003089613,20,4,24
4145603123,20,3,23
4169185155,20,0,20
4204765978,20,3,23
4223772134,20,3,23
4237958309,20,1,21
4267156996,20,3,23
4430503527,20,4,24
4435806134,20,1,21
4659513317,20,4,24
4706912477,20,2,22
4813881008,20,3,23
4822039626,20,2,22
4822094443,20,3,23
4833630597,20,2,22
4856364013,20,3,23
4895096885,20,3,23
4925767476,20,3,23
702960609990545408,20,3,23
702998554596544513,20,3,23
704303044662439936,20,3,23
705047741911736320,20,3,23
705450758490218496,20,3,23
707355643959586816,20,5,25
709116264019402752,20,2,22
709165943297937409,20,3,23
710967378763354112,20,4,24
712790533660352512,20,3,23
713134184102014976,20,2,22
713469726488465410,20,4,24
714460837625237505,20,2,22
715384988246675456,20,3,23
717609056039514112,20,0,20
723191297301860352,20,1,21
726893349488087040,20,3,23
727701926544969728,20,2,22
728438127119851522,20,3,23
728635523816775680,20,4,24
728782203706953735,20,2,22
729381683724701697,20,2,22
730446841008001024,20,4,24
732681446444433408,20,5,25
734207554167922688,20,5,25
740379906974978049,20,3,23
746541199457017857,20,1,21
749953408883367937,20,2,22
751422806454394880,20,4,24
753009468397514756,20,4,24
758010931452350465,20,2,22
758434688922972160,20,3,23
760527694861742080,20,4,24
760589124172591104,20,2,22
761056167564980226,20,3,23
764919978369908736,20,2,22
777909664188997638,20,3,23
779563097237303296,20,3,23
783121528913268736,20,2,22
785907061800349696,20,3,23
786507714264440833,20,3,23
791506470550564864,20,1,21
792412379720155137,20,0,20
794892349138608128,20,1,21
14320620,19,2,21
15080354,19,1,20
15147510,19,2,21
15197900,19,4,23
15933649,19,2,21
15973602,19,3,22
16190478,19,3,22
16305494,19,4,23
16364699,19,3,22
16857872,19,4,23
16989970,19,5,24
17694306,19,4,23
17941940,19,3,22
18489937,19,1,20
18725571,19,3,22
18727347,19,1,20
20084570,19,3,22
22217443,19,3,22
24157436,19,3,22
24677438,19,2,21
25685342,19,4,23
25773332,19,1,20
26388848,19,2,21
27061351,19,5,24
27435320,19,3,22
27656375,19,2,21
28273116,19,4,23
29048085,19,3,22
29897850,19,3,22
31614106,19,4,23
34754579,19,1,20
34771848,19,5,24
35525976,19,3,22
36046325,19,2,21
36064015,19,4,23
37627693,19,2,21
38226099,19,2,21
39017735,19,3,22
39666268,19,3,22
41368430,19,4,23
41883456,19,4,23
43232530,19,3,22
46798619,19,1,20
47573602,19,2,21
48160300,19,2,21
49431169,19,4,23
49785617,19,2,21
50523105,19,1,20
52902271,19,3,22
53669907,19,4,23
53736521,19,5,24
54153498,19,4,23
54303239,19,0,19
62014141,19,1,20
64487506,19,3,22
67514751,19,3,22
68284249,19,4,23
68741593,19,1,20
69163320,19,2,21
70320954,19,3,22
72577362,19,1,20
75671794,19,2,21
76064527,19,4,23
79468315,19,4,23
87788325,19,2,21
96440540,19,1,20
98769374,19,3,22
105781495,19,3,22
107012365,19,4,23
115257448,19,3,22
118708596,19,1,20
118798545,19,1,20
120544074,19,3,22
122111073,19,3,22
125128428,19,4,23
125707688,19,4,23
142715397,19,4,23
149286219,19,3,22
154550390,19,3,22
173596456,19,2,21
174025101,19,3,22
183403491,19,2,21
193414964,19,3,22
196411725,19,3,22
198276191,19,2,21
213288963,19,1,20
213520561,19,2,21
221963057,19,3,22
227543172,19,4,23
230267094,19,0,19
246151786,19,3,22
248990776,19,1,20
257234986,19,4,23
269488377,19,3,22
277120807,19,1,20
279167748,19,3,22
287647587,19,4,23
303600544,19,3,22
303892169,19,3,22
315950800,19,3,22
325244346,19,3,22
326320315,19,2,21
328731996,19,2,21
335431998,19,3,22
336744713,19,3,22
339150717,19,1,20
339542327,19,0,19
341678317,19,3,22
362813558,19,2,21
368544047,19,4,23
371700961,19,1,20
377474863,19,1,20
385674425,19,3,22
388105873,19,3,22
391082534,19,3,22
392848910,19,0,19
395700090,19,2,21
415175014,19,4,23
419228673,19,3,22
425171276,19,3,22
437985541,19,2,21
443838701,19,3,22
451272899,19,2,21
452843098,19,3,22
466028132,19,4,23
466098316,19,2,21
472653951,19,2,21
481304417,19,3,22
488543818,19,3,22
489855788,19,1,20
490975378,19,2,21
501052337,19,5,24
510120656,19,3,22
512118934,19,4,23
514718176,19,3,22
515664415,19,3,22
521458643,19,1,20
532547274,19,2,21
541086423,19,2,21
542400979,19,4,23
554802503,19,3,22
559656338,19,2,21
560721586,19,3,22
563997163,19,5,24
567626521,19,4,23
567841401,19,3,22
573277220,19,3,22
576478396,19,4,23
576801455,19,4,23
594233612,19,4,23
611515325,19,3,22
617692639,19,4,23
634686904,19,2,21
712976695,19,3,22
718981142,19,3,22
732388003,19,3,22
740928906,19,3,22
741680976,19,4,23
747883651,19,2,21
750090764,19,2,21
785490674,19,4,23
849862741,19,3,22
853766604,19,3,22
861868506,19,3,22
873172632,19,4,23
874859443,19,1,20
884304968,19,4,23
886886838,19,4,23
891114542,19,4,23
897841765,19,2,21
909448512,19,2,21
922121521,19,1,20
929057557,19,3,22
931979174,19,3,22
964546038,19,1,20
983070032,19,3,22
999453985,19,3,22
1000181929,19,2,21
1031086644,19,5,24
1066204172,19,3,22
1109949931,19,2,21
1117210608,19,2,21
1188145430,19,4,23
1206161593,19,1,20
1218866012,19,1,20
1231055906,19,3,22
1280947238,19,3,22
1287018594,19,3,22
1289813305,19,5,24
1323712302,19,3,22
1345827078,19,2,21
1349357568,19,4,23
1356092868,19,2,21
1375084074,19,2,21
1375629385,19,3,22
1413793885,19,4,23
1460707248,19,1,20
1464560094,19,3,22
1471615951,19,4,23
1493843796,19,1,20
1570779979,19,1,20
1658055696,19,3,22
1674315427,19,3,22
1691006022,19,3,22
1727038705,19,3,22
1861357040,19,2,21
1933090626,19,2,21
1936536769,19,2,21
1938025374,19,3,22
1942353900,19,3,22
1969399538,19,3,22
1978165356,19,1,20
2149356768,19,0,19
2159779477,19,4,23
2174509045,19,4,23
2178663834,19,4,23
2180547666,19,3,22
2189164824,19,1,20
2198812885,19,3,22
2225747204,19,1,20
2256982358,19,4,23
2270414820,19,4,23
2317369195,19,2,21
2325703076,19,1,20
2329435819,19,3,22
2330101823,19,3,22
2350676532,19,1,20
2369654078,19,2,21
2405138402,19,2,21
2428658977,19,1,20
2444902938,19,3,22
2448553039,19,3,22
2451379435,19,4,23
2521147680,19,3,22
2536847361,19,3,22
2550649962,19,3,22
2557035000,19,4,23
2557331785,19,3,22
2576921622,19,2,21
2582736318,19,4,23
2649139831,19,3,22
2659475605,19,2,21
2707571696,19,4,23
2717938615,19,3,22
2741655314,19,4,23
2743792235,19,3,22
2769922481,19,3,22
2800275421,19,4,23
2803537275,19,2,21
2824018164,19,4,23
2883695266,19,2,21
2889554566,19,2,21
2891994706,19,2,21
2925571294,19,2,21
2940732466,19,3,22
2940884871,19,2,21
2941629111,19,4,23
2957418269,19,2,21
2971469030,19,4,23
2971785375,19,3,22
2972993838,19,2,21
2983205608,19,2,21
3053041947,19,2,21
3058539006,19,3,22
3061928269,19,3,22
3066863551,19,4,23
3077426913,19,2,21
3083325002,19,1,20
3103723512,19,3,22
3106534151,19,3,22
3145379514,19,4,23
3151620258,19,1,20
3167639097,19,3,22
3177941678,19,4,23
3214753385,19,2,21
3231834818,19,2,21
3283426488,19,5,24
3283629240,19,3,22
3312540300,19,2,21
3315464599,19,1,20
3375321073,19,4,23
3389073989,19,4,23
3397463120,19,2,21
3415287255,19,3,22
3440646155,19,3,22
3525770662,19,4,23
3658348636,19,1,20
3686178436,19,2,21
3692323273,19,0,19
3761843294,19,2,21
3766254975,19,2,21
3807368123,19,2,21
3830298194,19,2,21
3843640245,19,3,22
3908344585,19,2,21
3947638457,19,3,22
3949725369,19,4,23
3951726322,19,3,22
3982692592,19,2,21
3991199422,19,0,19
4011800885,19,4,23
4043098095,19,3,22
4086424329,19,4,23
4107027087,19,3,22
4182380774,19,3,22
4188273845,19,1,20
4193942273,19,4,23
4195481594,19,3,22
4279512256,19,4,23
4324657154,19,4,23
4329921207,19,2,21
4388598255,19,2,21
4449043152,19,3,22
4480906040,19,2,21
4495515442,19,3,22
4498776677,19,3,22
4505795352,19,3,22
4596028158,19,1,20
4608658335,19,4,23
4611417263,19,2,21
4659874881,19,2,21
4784596178,19,3,22
4787266529,19,3,22
4819660233,19,1,20
4821932109,19,3,22
4837004436,19,3,22
4843619266,19,5,24
4861446281,19,4,23
4869210287,19,0,19
4874129992,19,2,21
4899185746,19,2,21
4918885219,19,3,22
702396709297635329,19,3,22
703584859269296130,19,3,22
704353017106206721,19,2,21
704506110665990144,19,4,23
704865315335892992,19,3,22
705499966433787904,19,4,23
706105772048908288,19,3,22
706189400829513728,19,4,23
706389399785705474,19,4,23
706665518044999681,19,2,21
708703657840287744,19,2,21
708802504717262849,19,3,22
710572282738044928,19,1,20
714524166553268225,19,5,24
714538042229305344,19,3,22
716012352563449857,19,5,24
716688712579489792,19,3,22
718245694168047617,19,2,21
719252405007687680,19,4,23
720071966724661248,19,4,23
722970901516427264,19,3,22
725009280324218880,19,2,21
728629238161547264,19,5,24
730400574953267201,19,4,23
731177262641385472,19,3,22
731608385645318144,19,2,21
734128268744392704,19,4,23
735524232948486145,19,4,23
737672808059285504,19,2,21
738286265125068800,19,3,22
738509183952113664,19,4,23
739980947722928130,19,2,21
740579098783850496,19,4,23
742085410646548481,19,4,23
747144457741606912,19,2,21
748859969777332225,19,3,22
748964694388453377,19,2,21
752587041645277184,19,3,22
753577777257820160,19,3,22
755057200901398528,19,4,23
756896345940697088,19,4,23
757281780407738368,19,2,21
757396587668799492,19,2,21
757997840874385408,19,4,23
760128353286316034,19,3,22
765962124837486592,19,1,20
767777919578017793,19,1,20
768478842633785345,19,3,22
769557895872589825,19,1,20
770411157890949121,19,0,19
772896788768559104,19,3,22
772899092842307584,19,3,22
773970968075235328,19,4,23
776901496772460545,19,2,21
781947890289827840,19,3,22
785474108356173824,19,3,22
14800131,18,3,21
15063486,18,4,22
15333317,18,2,20
15946464,18,3,21
16007872,18,2,20
16512565,18,2,20
17068970,18,4,22
17203795,18,3,21
17380467,18,2,20
17468666,18,4,22
17909913,18,2,20
18011418,18,4,22
18039599,18,3,21
18182794,18,3,21
18365494,18,1,19
18478514,18,3,21
19218108,18,4,22
19264136,18,2,20
19572007,18,4,22
20826129,18,3,21
20909037,18,3,21
21497127,18,2,20
21993294,18,2,20
22297730,18,3,21
23219627,18,3,21
23444554,18,2,20
23721998,18,3,21
24190388,18,4,22
24358319,18,3,21
24368748,18,4,22
24516586,18,3,21
25208451,18,1,19
25550683,18,1,19
26121933,18,4,22
26218305,18,4,22
26686224,18,2,20
26883100,18,3,21
27344142,18,4,22
28248148,18,3,21
28346523,18,2,20
28461146,18,3,21
28569011,18,2,20
29108589,18,3,21
29154878,18,0,18
30492475,18,3,21
30524827,18,2,20
30644500,18,4,22
31288110,18,4,22
34955929,18,3,21
34993057,18,2,20
36021489,18,1,19
36192325,18,4,22
38012558,18,4,22
38939605,18,2,20
39606118,18,4,22
41584867,18,3,21
42656372,18,1,19
46002346,18,3,21
48223373,18,3,21
48310513,18,2,20
48552613,18,2,20
48967891,18,4,22
49061763,18,1,19
49072873,18,4,22
50880679,18,1,19
51864676,18,2,20
52209156,18,1,19
53266194,18,2,20
54665647,18,1,19
55100779,18,3,21
55381358,18,3,21
56838981,18,1,19
60420690,18,4,22
60616666,18,2,20
61415761,18,4,22
63331688,18,1,19
64914038,18,2,20
65371363,18,2,20
68803674,18,2,20
72529640,18,0,18
74247792,18,4,22
74311481,18,4,22
78364244,18,1,19
79223068,18,2,20
86796377,18,2,20
88861017,18,4,22
89476066,18,3,21
93067638,18,3,21
96133244,18,3,21
97197130,18,2,20
111054675,18,4,22
112287707,18,4,22
114770420,18,3,21
121171999,18,2,20
129314386,18,3,21
129940576,18,3,21
135247359,18,3,21
146107827,18,1,19
146449043,18,3,21
148004218,18,2,20
148221399,18,3,21
151633342,18,3,21
152102546,18,2,20
152847258,18,2,20
154228382,18,3,21
166216613,18,0,18
171919007,18,4,22
175604092,18,3,21
175828319,18,1,19
176123550,18,1,19
182984805,18,3,21
184460759,18,1,19
188425645,18,3,21
193067453,18,2,20
198824594,18,4,22
201694533,18,3,21
207271383,18,2,20
211474689,18,0,18
221121595,18,3,21
223989188,18,4,22
224099937,18,3,21
227307359,18,4,22
230435960,18,2,20
232218349,18,3,21
233042708,18,3,21
234497162,18,0,18
239432753,18,1,19
241776425,18,4,22
243363123,18,1,19
244041701,18,1,19
245885182,18,3,21
248781239,18,4,22
252852141,18,3,21
254145194,18,4,22
259121785,18,4,22
260886596,18,1,19
262529998,18,1,19
263358545,18,1,19
264934281,18,2,20
266262341,18,1,19
267021306,18,4,22
287660375,18,0,18
292023930,18,3,21
300524931,18,1,19
308102518,18,3,21
310643025,18,1,19
315477574,18,3,21
317377922,18,0,18
318562573,18,4,22
324233411,18,2,20
327029038,18,2,20
328094399,18,0,18
331825712,18,2,20
333631672,18,2,20
335469402,18,2,20
341862419,18,3,21
345613749,18,3,21
349445673,18,2,20
350650434,18,2,20
352532987,18,4,22
352665664,18,4,22
354631659,18,2,20
360321873,18,1,19
369602944,18,3,21
372240477,18,2,20
374284455,18,3,21
374760130,18,4,22
376287708,18,2,20
382852377,18,3,21
407955785,18,1,19
409697836,18,3,21
430297317,18,3,21
440287004,18,1,19
448323541,18,4,22
477018429,18,2,20
478106866,18,3,21
482224922,18,2,20
483686823,18,5,23
484477723,18,3,21
489759395,18,0,18
496318759,18,0,18
514873213,18,3,21
515600734,18,1,19
525678506,18,0,18
526632149,18,4,22
531668387,18,2,20
531792834,18,2,20
533402213,18,2,20
542918338,18,4,22
552019190,18,2,20
570581424,18,2,20
580975146,18,1,19
591951432,18,1,19
600074019,18,0,18
603758566,18,2,20
606504150,18,4,22
608647639,18,3,21
625640550,18,2,20
628157168,18,3,21
702346243,18,2,20
704306828,18,2,20
722127506,18,1,19
757663074,18,1,19
770521927,18,3,21
772500008,18,2,20
778663872,18,2,20
788571666,18,2,20
799653806,18,1,19
828862867,18,3,21
846330048,18,4,22
867347492,18,2,20
867467498,18,3,21
874759992,18,4,22
906595219,18,5,23
913517954,18,2,20
915314664,18,1,19
928506404,18,3,21
950472888,18,2,20
961507586,18,3,21
977362292,18,1,19
981648751,18,1,19
994902187,18,2,20
998490372,18,3,21
1016296854,18,3,21
1077757998,18,2,20
1085411936,18,5,23
1119299306,18,3,21
1164224114,18,3,21
1166754726,18,1,19
1169438480,18,1,19
1184296500,18,3,21
1221486553,18,4,22
1247805630,18,2,20
1250323009,18,4,22
1251598134,18,2,20
1304220170,18,2,20
1355247529,18,3,21
1379501748,18,2,20
1382696899,18,3,21
1410746617,18,1,19
1413808069,18,4,22
1420739510,18,4,22
1453418317,18,3,21
1459282344,18,3,21
1493419507,18,2,20
1496608986,18,1,19
1522753381,18,3,21
1578095880,18,1,19
1583684022,18,4,22
1606441885,18,0,18
1712243070,18,1,19
1839504895,18,4,22
1850265967,18,3,21
1854655627,18,3,21
1895204172,18,4,22
1941614930,18,3,21
2162983369,18,4,22
2167674121,18,4,22
2169288409,18,4,22
2178325525,18,4,22
2181074665,18,3,21
2185554632,18,3,21
2194758303,18,3,21
2200851425,18,2,20
2202371624,18,3,21
2236833270,18,0,18
2243716134,18,0,18
2247644238,18,3,21
2250689443,18,3,21
2253860190,18,2,20
2260694347,18,2,20
2275927727,18,4,22
2282665776,18,0,18
2282687281,18,4,22
2284514707,18,4,22
2296856839,18,4,22
2302407630,18,4,22
2329373178,18,3,21
2332573171,18,3,21
2334273306,18,0,18
2340774583,18,0,18
2374469136,18,4,22
2458476536,18,3,21
2471421697,18,3,21
2492425374,18,3,21
2553547278,18,3,21
2562585720,18,4,22
2567146231,18,4,22
2573939444,18,2,20
2599740468,18,2,20
2669181342,18,2,20
2669849522,18,4,22
2683134085,18,2,20
2693612778,18,3,21
2703114008,18,5,23
2724738831,18,3,21
2730588752,18,2,20
2732784567,18,4,22
2733386649,18,1,19
2749225968,18,3,21
2749368641,18,2,20
2765857389,18,4,22
2771575558,18,2,20
2781021258,18,3,21
2823913560,18,2,20
2834620568,18,2,20
2837244053,18,1,19
2848049341,18,4,22
2855136498,18,3,21
2859702526,18,3,21
2864812909,18,2,20
2878282025,18,3,21
2883976453,18,1,19
2887593005,18,3,21
2899880188,18,4,22
2922120687,18,4,22
2922556139,18,1,19
2926464862,18,3,21
2931202575,18,2,20
2934033061,18,3,21
2945460816,18,1,19
2966188357,18,3,21
2982584417,18,2,20
2985934030,18,0,18
2988487643,18,3,21
3020425427,18,3,21
3025266342,18,1,19
3025408450,18,3,21
3025963163,18,3,21
3034782866,18,3,21
3051394269,18,2,20
3067668504,18,3,21
3068847794,18,3,21
3110265579,18,3,21
3118904204,18,3,21
3162594446,18,3,21
3193836186,18,3,21
3218997211,18,2,20
3224693642,18,4,22
3269565836,18,3,21
3270341821,18,3,21
3272248910,18,3,21
3288362353,18,5,23
3296380884,18,0,18
3301991237,18,1,19
3306796634,18,3,21
3309884754,18,4,22
3311587398,18,2,20
3320545346,18,4,22
3323235405,18,3,21
3330485469,18,1,19
3331858317,18,1,19
3384716398,18,3,21
3385044495,18,2,20
3390061349,18,2,20
3404728337,18,1,19
3416505311,18,3,21
3424653881,18,3,21
3433419609,18,3,21
3689270355,18,3,21
3884205253,18,3,21
3886705519,18,3,21
3906820392,18,2,20
3982451952,18,4,22
4028788342,18,1,19
4116576980,18,2,20
4149878065,18,4,22
4175281287,18,3,21
4261421361,18,3,21
4265996255,18,3,21
4397021841,18,2,20
4435179915,18,3,21
4529656273,18,3,21
4660013206,18,3,21
4691189473,18,3,21
4696541605,18,4,22
4707710115,18,1,19
4716379866,18,1,19
4718357002,18,4,22
4766245542,18,3,21
4774933922,18,1,19
4788670529,18,5,23
4802984436,18,0,18
4828339398,18,3,21
4851007693,18,2,20
4852013265,18,2,20
4855687055,18,4,22
4857682107,18,3,21
4895640252,18,4,22
4910496196,18,2,20
4911105927,18,2,20
699842109390458880,18,3,21
700386430510497792,18,4,22
702990664829681665,18,1,19
703317145200025600,18,3,21
703339516493492229,18,4,22
703405470195658753,18,5,23
703738807758282753,18,0,18
703832021957619712,18,3,21
704060092065423361,18,4,22
705178588723683328,18,4,22
705188763060846593,18,3,21
705674442412793856,18,3,21
706253966187712512,18,3,21
707025944389681152,18,2,20
707363503494012928,18,1,19
707595152307703808,18,1,19
708098284473204736,18,3,21
709030441941114884,18,3,21
709059463987073025,18,2,20
710212680078983168,18,4,22
710829156624420864,18,3,21
710932536420077568,18,2,20
711590141584936960,18,4,22
713067891042615296,18,3,21
713478051720343552,18,3,21
713768020284301312,18,3,21
714503451338792960,18,3,21
714633790749077505,18,4,22
715028636018024449,18,3,21
715538615376412672,18,2,20
716077381622960128,18,2,20
721757120849453057,18,3,21
722006503914356736,18,2,20
725754324597522432,18,0,18
725755206978383873,18,1,19
726089858607894529,18,4,22
726483436597338114,18,0,18
729453039103279108,18,4,22
731273489169174528,18,3,21
733144739034210304,18,4,22
734168909553766405,18,1,19
734882328086876160,18,4,22
735106615104393221,18,5,23
737298327335751680,18,2,20
738105524118552576,18,4,22
741315273278398464,18,3,21
742089536939929600,18,2,20
742122569755693056,18,2,20
745300690524790785,18,3,21
747022245399265280,18,1,19
747716678432198657,18,1,19
749468931270778880,18,2,20
750949331889430528,18,3,21
754974223907430402,18,4,22
756902627510657024,18,2,20
757282541745213440,18,0,18
757564780404015104,18,3,21
759120478413942788,18,2,20
760255112317116416,18,3,21
762341258689966080,18,2,20
763394245008982016,18,3,21
763830071727493120,18,3,21
766259231431548928,18,4,22
771853675496996864,18,2,20
775933684620730368,18,3,21
780609796596649984,18,1,19
782734099245129729,18,3,21
784447353273012224,18,0,18
784497832740921344,18,2,20
784829417168207873,18,2,20
784912148891856898,18,3,21
785514484534214656,18,1,19
787589187247697920,18,3,21
789945249728716800,18,0,18
799095285721010176,18,0,18
801462941203697664,18,2,20
7712832,17,1,18
9235622,17,1,18
14744202,17,2,19
15240212,17,2,19
15563349,17,4,21
16154692,17,1,18
16468481,17,2,19
16492765,17,2,19
16585101,17,3,20
16898084,17,1,18
17109615,17,4,21
17148456,17,3,20
17801749,17,3,20
17830132,17,4,21
18035760,17,2,19
18224811,17,3,20
18557659,17,2,19
19250737,17,4,21
19471203,17,2,19
20218885,17,2,19
21537009,17,0,17
21608662,17,4,21
22040193,17,2,19
23317891,17,3,20
23345913,17,3,20
