user_id,n_fake_urls,n_fact_urls,n_total_urls
705399102528491520,1,0,1
705426563018395648,1,2,3
705428955264712705,1,0,1
705429270257147904,1,0,1
705432017605947392,1,1,2
705441113755115520,1,0,1
705486907275239425,1,13,14
705489940033875968,1,0,1
705530922569900033,1,1,2
705570257704845313,1,0,1
705613887421288448,1,18,19
705621006761603072,1,1,2
705709686872526849,1,0,1
705725190106386432,1,0,1
705739672799080453,1,0,1
705763950277869571,1,0,1
705823232968921090,1,0,1
705885043600666624,1,1,2
705889585587421184,1,0,1
705936044743524352,1,1,2
705997855262183424,1,0,1
706253081617502208,1,0,1
706329255085543425,1,0,1
706340068395520001,1,0,1
706374369983995905,1,4,5
706399840561856512,1,0,1
706496600399450114,1,6,7
706560155324788737,1,0,1
706569445574098944,1,0,1
706579518606151680,1,0,1
706595841851654144,1,0,1
706642162721677314,1,1,2
706642545393213440,1,0,1
706673197383553024,1,1,2
706877565949112321,1,0,1
706885263344013312,1,0,1
706888694305673217,1,0,1
706963683977662464,1,0,1
706966283858784256,1,2,3
706981978017439745,1,0,1
707001529891315714,1,0,1
707036642171756544,1,0,1
707057992668057600,1,0,1
707121505826639872,1,0,1
707159597182816258,1,0,1
707198374269820928,1,0,1
707215661026713601,1,1,2
707236280984166400,1,0,1
707237519088357376,1,0,1
707257728058654720,1,1,2
707309412088725504,1,0,1
707320941131513856,1,0,1
707344986396876800,1,0,1
707363468387680256,1,0,1
707430302608703488,1,8,9
707473685960069120,1,0,1
707530076846481408,1,0,1
707551739491168257,1,0,1
707604847621750785,1,0,1
707613514853036032,1,0,1
707654713907531777,1,0,1
707662859384332288,1,11,12
707665714287677440,1,0,1
707684260254261252,1,0,1
707695554394894336,1,0,1
707734565452914689,1,2,3
707816262034968579,1,0,1
707998143456092160,1,0,1
708039217667051521,1,0,1
708081124958801921,1,0,1
708088670960685056,1,0,1
708101107323547648,1,1,2
708269286607953920,1,1,2
708440738124713984,1,0,1
708460331484454912,1,1,2
708467369753108480,1,0,1
708479056677744645,1,0,1
708490552547917824,1,0,1
708493743318507520,1,0,1
708520168314552320,1,0,1
708544656703787008,1,0,1
708615544421756929,1,0,1
708662166581288960,1,0,1
708668053060452352,1,3,4
708713931317981184,1,0,1
708766012959641600,1,0,1
708836158260662272,1,0,1
708845344763695109,1,3,4
708902555795853312,1,0,1
708973363146919936,1,0,1
708973615291764736,1,2,3
709021771362471936,1,0,1
709036196941459456,1,3,4
709049820653207552,1,0,1
709099226207297536,1,0,1
709127764394315776,1,0,1
709142955525873664,1,0,1
709149852945489920,1,1,2
709157735699329024,1,0,1
709158558563078144,1,14,15
709175947753226241,1,0,1
709220560392364037,1,0,1
709249193928474624,1,0,1
709408886491627520,1,1,2
709426033070571520,1,2,3
709434980691263489,1,0,1
709462324550246400,1,0,1
709489921124270080,1,2,3
709527794762588165,1,0,1
709530994353815552,1,5,6
709541775510089728,1,0,1
709565577635848193,1,0,1
709813458339020800,1,6,7
709849042596052992,1,0,1
709882696902844416,1,0,1
709911018017718272,1,0,1
709930334863777792,1,0,1
709953398343405569,1,0,1
710000820029415425,1,0,1
710019728346095617,1,0,1
710169389237149696,1,1,2
710180339726028802,1,0,1
710223839356133376,1,0,1
710269211860344832,1,5,6
710270990182326272,1,0,1
710317597317865472,1,0,1
710322578502635520,1,0,1
710338947155513345,1,0,1
710363470290616320,1,0,1
710452847566057472,1,0,1
710514628204306433,1,0,1
710566902565765122,1,0,1
710569974004322304,1,0,1
710589026840002561,1,0,1
710645277162676225,1,0,1
710680832529145856,1,0,1
710704809829994496,1,1,2
710722452477878272,1,1,2
710823098245914624,1,0,1
710872182264475650,1,0,1
710927958664486914,1,1,2
710945603396755456,1,0,1
710949374537273344,1,0,1
710990925477101568,1,6,7
711022697170542592,1,0,1
711053511908302848,1,1,2
711102413374136320,1,1,2
711127570780176384,1,0,1
711234456993062913,1,1,2
711263327184416768,1,0,1
711352649711484932,1,0,1
711353113651752960,1,0,1
711357572222210048,1,0,1
711497411240263680,1,3,4
711603723445751808,1,0,1
711631768277880833,1,0,1
711708284827406336,1,0,1
711730687733321728,1,0,1
711738297278734336,1,0,1
711740628477022209,1,0,1
711932812958388224,1,0,1
711978125505069057,1,0,1
711983921467097089,1,0,1
711999163194454021,1,0,1
712039072961843200,1,0,1
712063230483558404,1,0,1
712064934318739456,1,2,3
712085209273860096,1,0,1
712094766918406144,1,0,1
712149969558331392,1,0,1
712150427077185536,1,0,1
712219686285365248,1,3,4
712324439791308800,1,0,1
712344932154003456,1,0,1
712391621631840256,1,0,1
712406190903328769,1,0,1
712414280105254912,1,0,1
712444731578564612,1,0,1
712446606272888833,1,0,1
712645699846987776,1,0,1
712730540894498818,1,0,1
712741460618162176,1,0,1
712742073187696640,1,0,1
712820185338658816,1,0,1
712852680000073728,1,4,5
712942242743394304,1,0,1
713005707470069762,1,0,1
713045283966418944,1,1,2
713056023943241729,1,1,2
713094214284926976,1,1,2
713118905431105536,1,0,1
713143625887064065,1,0,1
713144031895748608,1,7,8
713154718982209536,1,0,1
713165801021435905,1,0,1
713181313956585472,1,0,1
713182281834233858,1,3,4
713201090972487680,1,12,13
713201672567263232,1,1,2
713361794849374209,1,0,1
713363879859003392,1,1,2
713369955761303552,1,0,1
713401163421495296,1,0,1
713436974045114369,1,0,1
713552525157249024,1,0,1
713642602034237440,1,0,1
713701530214522880,1,1,2
713729421656481797,1,0,1
713739794216386560,1,0,1
713745528861798401,1,0,1
713746211728019456,1,0,1
713799417887907840,1,0,1
713878090301235200,1,0,1
713881123227508736,1,0,1
713901188308144128,1,0,1
713907049839480833,1,0,1
714030570599235586,1,2,3
714035207179898880,1,0,1
714120944340611072,1,0,1
714162987431538692,1,1,2
714175381725704192,1,0,1
714205764458512389,1,0,1
714271685940088832,1,0,1
714311363896745984,1,0,1
714413305931177985,1,0,1
714504520403824640,1,0,1
714567667055595520,1,2,3
714587349720535040,1,0,1
714587971064737792,1,0,1
714627870522544129,1,0,1
714637214169374721,1,4,5
714648695648751616,1,0,1
714791179158691845,1,0,1
714859210387886080,1,0,1
714864070910943232,1,2,3
714945327787278338,1,0,1
714981516212830209,1,0,1
714989405547720705,1,0,1
715202879993188352,1,0,1
715273388080697344,1,1,2
715323956316803076,1,1,2
715360935930560512,1,0,1
715389894864953345,1,0,1
715470919385264129,1,0,1
715548945292914688,1,0,1
715633171715518465,1,0,1
715636204964876288,1,0,1
715659456416260097,1,1,2
715721209745264640,1,0,1
715742247459950592,1,0,1
715752927755943937,1,9,10
715796997777854464,1,0,1
715803396280872965,1,1,2
715885540676079616,1,28,29
715891967243206656,1,0,1
715906927625043968,1,0,1
715958180849778692,1,0,1
715962041706668035,1,3,4
716038673498824704,1,0,1
716297563872342016,1,1,2
716381799321104384,1,0,1
716433255122280448,1,0,1
716446943518523392,1,1,2
716482312406302720,1,0,1
716497422856404992,1,0,1
716594828264517632,1,0,1
716707751158788096,1,0,1
716742763744796672,1,0,1
716766989243518976,1,0,1
716769275604807680,1,1,2
716834923961671680,1,0,1
716845561647931392,1,1,2
716915545539526656,1,1,2
716954476129742848,1,3,4
716966727242936320,1,5,6
717018401298735104,1,0,1
717052467037470720,1,25,26
717060087106416640,1,1,2
717116968004935680,1,0,1
717118574834229248,1,0,1
717210895588442116,1,0,1
717222107206270978,1,0,1
717382646947512320,1,0,1
717431009164333057,1,0,1
717464329495257088,1,0,1
717465885351485440,1,0,1
717478009012248576,1,0,1
717487122467438592,1,0,1
717531073224138754,1,0,1
717539458455830529,1,0,1
717543599533993984,1,0,1
717564705078775808,1,8,9
717567400900706304,1,14,15
717584433369391105,1,0,1
717640942887563264,1,0,1
717683824906346496,1,0,1
717692540913389568,1,0,1
717756647456841729,1,0,1
717773729183432704,1,0,1
717803408518938625,1,2,3
717813531505242115,1,1,2
717841977568526337,1,0,1
717888458337824768,1,3,4
717902386589773824,1,0,1
717910328575655936,1,0,1
718052220428808193,1,0,1
718125587525713921,1,0,1
718177159588634624,1,0,1
718181019447402498,1,0,1
718191575164186624,1,0,1
718239212059914240,1,0,1
718272652738170882,1,0,1
718432215290372097,1,0,1
718490683418533889,1,0,1
718577666421432320,1,0,1
718617867172728832,1,42,43
718670670213881856,1,0,1
718783924785266688,1,0,1
718790353097224193,1,0,1
718883951591485442,1,0,1
718910039520464896,1,0,1
718929753567293441,1,2,3
718937423703486465,1,0,1
718948227869859840,1,0,1
718999607317901312,1,0,1
719007999444930560,1,0,1
719153846396829696,1,1,2
719186559849914368,1,0,1
719198247009406976,1,0,1
719338452744085508,1,0,1
719613677998055424,1,0,1
719676534001430528,1,1,2
719686589417398281,1,0,1
719698140656504832,1,0,1
719731732912549888,1,0,1
719781895542829056,1,3,4
719907267777327104,1,1,2
719965739168460802,1,0,1
720028100088635392,1,0,1
720072445684801536,1,0,1
720091028435443712,1,0,1
720098771565219841,1,1,2
720211359078592513,1,0,1
720263366741065728,1,0,1
720297850383380480,1,1,2
720304419473006593,1,6,7
720319006029156355,1,0,1
720419269972897792,1,0,1
720675109367746560,1,0,1
720753428411072512,1,0,1
720786426200252416,1,0,1
720805626927058945,1,0,1
720825616837160960,1,0,1
720946318139592705,1,0,1
721055018967805952,1,0,1
721077070869037056,1,0,1
721083239557935104,1,0,1
721111179863568384,1,0,1
721145928405520384,1,0,1
721343525208457217,1,2,3
721393027046969345,1,0,1
721409327077019648,1,0,1
721472272742023168,1,0,1
721683755136610304,1,0,1
721702311253385216,1,0,1
721774233064456193,1,0,1
721886703917666304,1,2,3
721927162081755136,1,5,6
721931107634188288,1,0,1
722106832806760448,1,0,1
722139609774235648,1,0,1
722144498311008256,1,3,4
722144707074265088,1,0,1
722150232537083904,1,0,1
722154573046145024,1,0,1
722232148908969984,1,0,1
722264572250312704,1,0,1
722293419825958912,1,0,1
722387472848695296,1,0,1
722602759359504384,1,0,1
722692063083556864,1,0,1
722726314772414464,1,0,1
722884546203488256,1,1,2
722977389542707202,1,20,21
723003469129457664,1,2,3
723007669011922944,1,0,1
723136913402564609,1,0,1
723228739576860672,1,0,1
723262968134160384,1,2,3
723270601809367040,1,0,1
723282218987081729,1,0,1
723512439547928576,1,0,1
723526259465183236,1,2,3
723628768573575168,1,1,2
723889880753827840,1,0,1
723908455396827136,1,3,4
723913299314634753,1,0,1
723944377530249216,1,1,2
724292087743700993,1,0,1
724337335257563138,1,2,3
724376510019330049,1,0,1
724433082049134593,1,0,1
724553856831655936,1,0,1
724636987177594880,1,0,1
724638910303879168,1,0,1
724655459077001216,1,0,1
724673118753665025,1,0,1
724747723325362176,1,5,6
724777650187722752,1,0,1
724829517072703488,1,1,2
724876311869706241,1,1,2
724901963582824448,1,0,1
724903240127635456,1,0,1
724942666899791873,1,0,1
724956769328500736,1,0,1
725007998184206336,1,0,1
725059657295912962,1,0,1
725080583743774721,1,0,1
725102117879320576,1,0,1
725109668750708736,1,0,1
725129439349100544,1,0,1
725181244988858368,1,0,1
725221538421690368,1,2,3
725233577277820928,1,23,24
725292608499671040,1,0,1
725336065981173761,1,0,1
725340048510603264,1,3,4
725388086591426560,1,2,3
725443723362861056,1,1,2
725464830560198656,1,0,1
725501110643892224,1,0,1
725665346267570176,1,0,1
725729550064340992,1,0,1
725812009661521921,1,0,1
725822284930375684,1,0,1
725840526327476224,1,0,1
725918700793032705,1,0,1
726040279116070912,1,0,1
726066001150902272,1,0,1
726127945522274308,1,0,1
726128809271922689,1,0,1
726137659287023616,1,0,1
726218186857676802,1,0,1
726386299733696516,1,0,1
726386656840835072,1,0,1
726407941159440385,1,1,2
726491414914322433,1,0,1
726495863153922048,1,0,1
726526499298246656,1,0,1
726534367716073472,1,0,1
726576784758575104,1,0,1
726595591413723137,1,0,1
726626393333731328,1,0,1
726758937433919488,1,1,2
726767899554119680,1,0,1
726817211269169152,1,0,1
726853286142169088,1,6,7
726950167082110977,1,0,1
726970794455224321,1,0,1
727022110233649153,1,0,1
727132163888525313,1,23,24
727179327331147776,1,0,1
727186705841807361,1,0,1
727248277385662464,1,0,1
727253178090176513,1,2,3
727297479708925952,1,0,1
727336664843096065,1,1,2
727533195558690816,1,0,1
727534432911941632,1,0,1
727546791084867585,1,0,1
727625929091100675,1,0,1
727671122393763841,1,0,1
727725727269986304,1,0,1
727755327307927557,1,0,1
727774790816284672,1,0,1
727881558686769152,1,0,1
727885578356797441,1,0,1
727905589469302786,1,0,1
727954141050449925,1,0,1
727967757401260033,1,0,1
727976286241566721,1,0,1
728003315334684672,1,0,1
728049589790617602,1,0,1
728070971786076163,1,0,1
728076621169590273,1,10,11
728117687558103040,1,0,1
728192153319555072,1,0,1
728211479988600832,1,1,2
728216876308942849,1,0,1
728218236400091137,1,0,1
728219249081094145,1,1,2
728232896952209409,1,0,1
728292163209977856,1,0,1
728299939248361472,1,12,13
728329985837178884,1,0,1
728370479665315840,1,9,10
728557035499888641,1,0,1
728576407555575808,1,0,1
728621827275239426,1,0,1
728750584564690944,1,0,1
728805074126962688,1,0,1
728836910156636160,1,0,1
728896362113335296,1,0,1
728946602065289216,1,0,1
728957926522662912,1,0,1
728991658155646976,1,0,1
729005595207012352,1,0,1
729074832671944705,1,0,1
729091858509537281,1,0,1
729112533718667266,1,0,1
729160415918358528,1,0,1
729308314736201728,1,0,1
729315947392049152,1,1,2
729523998783082496,1,8,9
729549414549708801,1,0,1
729609901060820992,1,0,1
729670202665873408,1,1,2
729696255010574337,1,0,1
729750204073791488,1,0,1
729805799715835904,1,0,1
729952464993013760,1,0,1
730006570776571904,1,0,1
730040442436386817,1,0,1
730140716471623686,1,0,1
730148430681493504,1,9,10
730167699591041024,1,0,1
730293509517905920,1,0,1
730327661600333824,1,0,1
730350885163905024,1,0,1
730395536428290048,1,1,2
730447012898951169,1,2,3
730494312757219329,1,0,1
730496318897000448,1,0,1
730520201045757953,1,0,1
730526980370776064,1,0,1
730553695339847680,1,0,1
730555635087990785,1,8,9
730752852319076352,1,18,19
730758888220426240,1,0,1
730790012208435200,1,0,1
730832365744951300,1,0,1
730836444294565888,1,0,1
730836839192506368,1,1,2
730882929304330241,1,0,1
730917027053854720,1,0,1
730918714833534976,1,0,1
730933981403844609,1,0,1
730951552794529792,1,1,2
730955128182693889,1,0,1
730992852638019584,1,0,1
731017413035065345,1,0,1
731022826321281026,1,0,1
731103578132230144,1,0,1
731116238450098176,1,0,1
731146364067971072,1,0,1
731224972425891840,1,0,1
731226623123595265,1,0,1
731239101223993344,1,0,1
731293059590164481,1,0,1
731312316621393920,1,7,8
731317331822039044,1,0,1
731321253877813248,1,0,1
731362253249765376,1,0,1
731455431445467136,1,0,1
731470437130117120,1,0,1
731540804519350272,1,0,1
731694061149544448,1,0,1
731711729533616128,1,0,1
731747872652333057,1,0,1
731941686624948224,1,0,1
731948103885062144,1,0,1
732041875998154752,1,0,1
732123573217853440,1,0,1
732140874109345792,1,0,1
732230578301341696,1,0,1
732406533624057860,1,0,1
732410954932232192,1,2,3
732466238270529537,1,0,1
732604311008468996,1,0,1
732611542794031104,1,0,1
732639431199326208,1,2,3
732650104713252864,1,0,1
732661189289881600,1,4,5
732663707688439808,1,0,1
732794383167303680,1,0,1
732908284873723904,1,20,21
732937630032273408,1,3,4
732969039027441664,1,0,1
733035178273169410,1,0,1
733042385857482752,1,0,1
733085829715886080,1,1,2
733117950140416001,1,4,5
733194227841142785,1,0,1
733195572962680833,1,0,1
733258493520687104,1,0,1
733297046640287745,1,0,1
733302886885695492,1,3,4
733418258414469121,1,0,1
733418667472347138,1,0,1
733432282237788160,1,0,1
733449466867392512,1,0,1
733503181972475904,1,0,1
733526875947982851,1,0,1
733609772847529984,1,11,12
733668797895188481,1,1,2
733711286714961920,1,1,2
733716211666722816,1,0,1
733720294767005696,1,1,2
733764538970046464,1,0,1
733776206215163904,1,1,2
733779885148274688,1,0,1
733780626264981504,1,0,1
733840794746900481,1,0,1
733854280034058240,1,0,1
733870905345069056,1,0,1
734017982469283840,1,0,1
734063154108452864,1,10,11
734080839156391936,1,0,1
734082845354921984,1,0,1
734304384390070272,1,0,1
734396335366017024,1,5,6
734412454776692736,1,1,2
734422111108792321,1,0,1
734433765016100864,1,0,1
734590944616550400,1,0,1
734648708474802176,1,0,1
734724425153548289,1,0,1
734736849499885568,1,0,1
734826173583220737,1,0,1
734841879053914113,1,0,1
734851490809020416,1,3,4
734869005874409472,1,0,1
734903432574861312,1,1,2
734960124893233152,1,0,1
734974603857039360,1,0,1
734989885702955008,1,0,1
735246924538875904,1,0,1
735266538572402688,1,0,1
735384829269790721,1,0,1
735446318374494208,1,0,1
735450683609120768,1,0,1
735496455914409984,1,0,1
735497724175351808,1,0,1
735531991563702273,1,0,1
735583181672325120,1,3,4
735607727087452160,1,0,1
735615647367860224,1,0,1
735623872339283968,1,0,1
735627301589647361,1,0,1
735654184796688385,1,0,1
735666473134395392,1,0,1
735670001076604929,1,0,1
735679250993274884,1,0,1
735702436686368769,1,0,1
735736106872799233,1,0,1
735792235342503936,1,0,1
735831443608326144,1,44,45
735886260003164160,1,0,1
735977805515751424,1,0,1
736026709187649536,1,0,1
736027919852568578,1,0,1
736065425226661893,1,0,1
736074430070198273,1,0,1
736143976210669568,1,3,4
736201640118751232,1,8,9
736218081224187904,1,0,1
736238907923271681,1,5,6
736294653864071169,1,0,1
736295079883608064,1,0,1
736307746237079553,1,0,1
736339657164627969,1,0,1
736353604907339776,1,0,1
736405602461749248,1,0,1
736543498401251329,1,0,1
736713725839872000,1,0,1
736792332419399681,1,0,1
736991098380357632,1,0,1
737079102046228480,1,0,1
737101095412076545,1,0,1
737110499796475904,1,0,1
737309789529722884,1,0,1
737325916485869568,1,4,5
737333679282900992,1,0,1
737368169593982976,1,7,8
737377225645953028,1,0,1
737395897043128320,1,0,1
737405358956646400,1,1,2
737613560553963520,1,2,3
737684128867328000,1,3,4
737741558288678913,1,0,1
737750439781883904,1,0,1
737760572326969344,1,0,1
737814045001031680,1,0,1
737875992472080385,1,0,1
738031806965002241,1,0,1
738032265293242369,1,0,1
738067708097507328,1,0,1
738118664243818496,1,0,1
738140038127484928,1,0,1
738158222100439041,1,32,33
738176958916239362,1,0,1
738184718563188738,1,0,1
738209454995410944,1,0,1
738369140638011392,1,0,1
738389420353560578,1,0,1
738392753156018176,1,0,1
738398559578521600,1,1,2
738482491317575682,1,0,1
738506929195110400,1,0,1
738509416698392576,1,0,1
738510051212722176,1,0,1
738530508603297792,1,0,1
738558851012689920,1,0,1
738611620188823552,1,0,1
738670096500035584,1,0,1
738706958971195392,1,0,1
738717546187259904,1,0,1
738723416568680450,1,0,1
738784481738395649,1,0,1
738810765528969217,1,0,1
738820483404201984,1,0,1
738829785934110720,1,0,1
738871836633530368,1,0,1
738986675985129472,1,8,9
739028422886862848,1,0,1
739050905413111808,1,12,13
739055071942606848,1,0,1
739080916610342914,1,0,1
739112306752249856,1,0,1
739260141619400704,1,0,1
739269243498172417,1,0,1
739298396809240576,1,0,1
739318002131177474,1,0,1
739424001316007940,1,1,2
739468689552998401,1,0,1
739472324852744192,1,0,1
739475317513818112,1,0,1
739478733967478784,1,0,1
739481360721674240,1,37,38
739523154909880321,1,0,1
739533298863591424,1,0,1
739541511176650752,1,0,1
739541677048795136,1,0,1
739557813995851777,1,0,1
739561419675312128,1,1,2
739561901810548736,1,2,3
739575899641786374,1,0,1
739663032385572864,1,0,1
739696446727802880,1,0,1
739741396534472704,1,0,1
739788496123006976,1,1,2
739807120003043329,1,0,1
739818059217539073,1,36,37
739958238007820288,1,0,1
740093968281698304,1,0,1
740149385032568832,1,0,1
740196763244462080,1,0,1
740278794120888321,1,0,1
740300787117613057,1,0,1
740312689637916673,1,0,1
740340546359660545,1,10,11
740350883158982656,1,0,1
740394412946120710,1,0,1
740527515089965056,1,8,9
740547378013450240,1,0,1
740634637647663104,1,0,1
740636576720396288,1,0,1
740638328656134144,1,2,3
740652358829518848,1,0,1
740665946268946433,1,0,1
740696075284193280,1,7,8
740702516711686144,1,0,1
740706708939378689,1,0,1
740713793051729921,1,0,1
740718707484200960,1,0,1
740725922312097793,1,0,1
740733671619985409,1,0,1
740738775299428352,1,0,1
740748965230960640,1,0,1
740778709058228229,1,1,2
740817125607100417,1,0,1
740857969320071172,1,1,2
740906502081400833,1,0,1
740966801060810752,1,0,1
740990861115330560,1,0,1
740993413772804096,1,15,16
740993608220712960,1,0,1
740999884824842240,1,0,1
741009169420038144,1,0,1
741016298801401856,1,0,1
741034473572192256,1,0,1
741046458435174401,1,0,1
741053485551132672,1,0,1
741078561721749504,1,0,1
741096845565267968,1,0,1
741129746956865537,1,3,4
741236478995398656,1,0,1
741261582416662528,1,0,1
741277436722040834,1,0,1
741280815519305729,1,0,1
741287827413995521,1,0,1
741386132374441984,1,0,1
741420579853631488,1,0,1
741488049306120192,1,1,2
741539300328787968,1,2,3
741574646735220736,1,29,30
741586924914257920,1,0,1
741594349633470464,1,1,2
741605069947179008,1,0,1
741635090426560513,1,17,18
741699704715644929,1,0,1
741700477532803073,1,0,1
741711685086416897,1,2,3
741781645292883968,1,0,1
741792832114065409,1,0,1
741792988674678784,1,0,1
741803027279941632,1,7,8
741815141700866050,1,0,1
741883365599547393,1,0,1
742080122287751168,1,4,5
742098297792417794,1,0,1
742132007459770368,1,0,1
742138120410398721,1,0,1
742188275176071170,1,0,1
742192632219107328,1,0,1
742224046302101504,1,0,1
742260488898121729,1,0,1
742290831235653632,1,0,1
742391238192726016,1,0,1
742393074547105792,1,0,1
742405103869698049,1,0,1
742408782370721792,1,0,1
742423672804106240,1,0,1
742429184916623360,1,40,41
742443609530761216,1,0,1
742445206511833088,1,5,6
742447807488008192,1,0,1
742508771105181696,1,0,1
742522312679788544,1,0,1
742543092901765120,1,68,69
742546343093211136,1,0,1
742560010337587200,1,0,1
742561514469642241,1,1,2
742584543723425792,1,0,1
742595690854002688,1,0,1
742607070713634816,1,3,4
742671988058169345,1,0,1
742689085370798080,1,2,3
742700985181704192,1,0,1
742726537317732353,1,0,1
742731047641702401,1,0,1
742763157588967424,1,0,1
742788947550429184,1,0,1
742797649636659201,1,0,1
742830918084087809,1,0,1
742844337889804290,1,0,1
742847294786154497,1,0,1
742893912780460033,1,0,1
742938782266216448,1,0,1
742939771639582720,1,0,1
742959025856335872,1,0,1
742972704404439040,1,0,1
743000190144106496,1,0,1
743059909583982592,1,0,1
743069037270274048,1,0,1
743087107917287424,1,0,1
743093992049377280,1,0,1
743151982458765313,1,0,1
743167075712008192,1,18,19
743169335670247425,1,0,1
743171480469463040,1,0,1
743171767682895873,1,0,1
743205496451137536,1,0,1
743261259055964160,1,1,2
743261847332151296,1,0,1
743281218419064832,1,0,1
743328062943617024,1,3,4
743344063198289921,1,0,1
743409049178415104,1,0,1
743416346793381888,1,0,1
743477712069660672,1,1,2
743496008601112576,1,0,1
743502373755232256,1,0,1
743503584797548545,1,0,1
743525108090814464,1,0,1
743525837274816512,1,0,1
743526160747765760,1,0,1
743543429385293825,1,0,1
743550886442598400,1,0,1
743559257283428352,1,0,1
743566781688741888,1,0,1
743578982923198464,1,0,1
743586934082011136,1,0,1
743593551481569280,1,0,1
743625186205908992,1,25,26
743627436240207872,1,0,1
743687772616036357,1,9,10
743757394065272832,1,0,1
743772441365839872,1,0,1
743810724338753536,1,0,1
743817202923495425,1,0,1
743833600349569024,1,0,1
743880854972178434,1,0,1
743912054407462916,1,1,2
743916200204308480,1,0,1
744068319490248704,1,5,6
744069721222483968,1,0,1
744183803342626816,1,0,1
744190912780181504,1,0,1
744204625268580352,1,0,1
744224700591640577,1,0,1
744245231034335232,1,0,1
744250025702793216,1,0,1
744262835195248640,1,0,1
744277506589614081,1,0,1
744294632343937028,1,0,1
744479921699885056,1,0,1
744512836383154176,1,0,1
744599787966717952,1,1,2
744624351027302400,1,0,1
744655885612556289,1,0,1
744663573784371200,1,0,1
744703630645694464,1,0,1
744708974596005888,1,0,1
744712074123698176,1,7,8
744760580976705536,1,0,1
744850224951201792,1,0,1
744858380867612672,1,0,1
744864592954855424,1,0,1
744887373541040128,1,0,1
744889074960445440,1,0,1
744891350584270848,1,0,1
744899634909351936,1,0,1
744900323777646592,1,0,1
744916290352054273,1,0,1
744917634823618560,1,0,1
744931381487165440,1,2,3
744947512969207808,1,0,1
744973363345399808,1,0,1
745018922584313857,1,0,1
745020942548512768,1,1,2
745023623757340676,1,0,1
745070359792193536,1,0,1
745081321085509633,1,0,1
745084560694775808,1,0,1
745102734198636545,1,0,1
745167700905754624,1,0,1
745169325678419969,1,0,1
745212653505753088,1,0,1
745250875019567105,1,0,1
745272893408444416,1,3,4
745274345333866497,1,0,1
745342494146125824,1,0,1
745370110215479296,1,0,1
745384771262414849,1,0,1
745402418905513984,1,0,1
745406455671570433,1,0,1
745426887015440384,1,0,1
745458695761338370,1,0,1
745474540097024001,1,0,1
745569275256180736,1,0,1
745617818255765505,1,0,1
745649677819797504,1,0,1
745668557640347648,1,0,1
745681219803701249,1,0,1
745706327155089408,1,31,32
745772462605017088,1,0,1
745786768889249793,1,0,1
745800185461215232,1,8,9
745822388139417600,1,1,2
745986441319223296,1,0,1
746078353770217472,1,0,1
746134016244461568,1,0,1
746138177451270144,1,0,1
746143016830668800,1,0,1
746149313693245440,1,0,1
746162555479961600,1,0,1
746320970621739009,1,15,16
746361278411702272,1,0,1
746370053789126656,1,0,1
746402936884867072,1,0,1
746423094445629440,1,0,1
746472929983082496,1,0,1
746523595057168384,1,0,1
746549438722740224,1,0,1
746571206279606273,1,0,1
746649583934124032,1,0,1
746669150655873025,1,0,1
746727708655116292,1,0,1
746759337469566976,1,0,1
746812300732968961,1,14,15
746861889989251072,1,0,1
746873095743471617,1,0,1
746873584602079234,1,2,3
746876448468766720,1,0,1
747093727995363329,1,2,3
747102361336741888,1,0,1
747108683381760000,1,0,1
747150220937420801,1,0,1
747193876465614848,1,3,4
747204167605772289,1,0,1
747213412812394496,1,0,1
747253420847824897,1,3,4
747264168277872641,1,0,1
747270380734210049,1,0,1
747276334095802368,1,0,1
747321705211691010,1,0,1
747384600524103680,1,2,3
747413942511755264,1,0,1
747415757173231617,1,0,1
747461527393959936,1,0,1
747463317845794816,1,5,6
747464891766759424,1,0,1
747486458387304448,1,0,1
747499790477463552,1,0,1
747552912696500224,1,5,6
747560911674671104,1,0,1
747607389193416704,1,0,1
747633081012498433,1,0,1
747657191591641091,1,0,1
747803951492374528,1,0,1
747864233036120065,1,4,5
747908996946747393,1,0,1
747919821506027526,1,0,1
747927135847878656,1,1,2
747943378369712129,1,0,1
747993742460649472,1,0,1
748029051638587392,1,0,1
748095577540411392,1,0,1
748144740701351938,1,3,4
748165571016015872,1,0,1
748263384068435968,1,0,1
748270046959570944,1,0,1
748297573006512128,1,0,1
748446143177162752,1,0,1
748482801884889088,1,0,1
748530579562455040,1,0,1
748545309832273921,1,0,1
748614598216007681,1,0,1
748670587883692032,1,0,1
748702706785628160,1,0,1
748941518891782144,1,0,1
749041838577688576,1,0,1
749085461289832448,1,0,1
749228388674629633,1,1,2
749262473975459840,1,1,2
749281249475358724,1,0,1
749319792394317824,1,0,1
749344592642715648,1,0,1
749463981614596096,1,0,1
749465583343788032,1,0,1
749502690879762432,1,1,2
749527269475889152,1,0,1
749626244258492416,1,0,1
749648264882950144,1,0,1
749649036370649090,1,0,1
749710236450193408,1,0,1
749735020252819458,1,0,1
749738695868223488,1,0,1
749971952429924352,1,0,1
749984980885860352,1,1,2
750004097835827201,1,2,3
750106643753496576,1,1,2
750147827985244160,1,0,1
750167038111453184,1,0,1
750197217302974465,1,0,1
750256075564199936,1,0,1
750387162248458240,1,0,1
750415607791747073,1,2,3
750464757023449088,1,0,1
750476479868186624,1,1,2
750520084674678784,1,2,3
750533955896614912,1,0,1
750551406864662529,1,23,24
